best	4.4628394226792345
must	4.463194246512925
coming	4.463691211487124
old	4.46660697645156
looking	4.480808907878467
woman	4.48871408738558
hello	4.494482842658397
which	4.494702566539604
years	4.503974838431317
room	4.50834634911616
money	4.509163494353473
left	4.511246518466277
knew	4.5165480055890965
tonight	4.520448693154412
real	4.531330686731878
son	4.533612750707197
hope	4.536510861338448
name	4.540260339656992
same	4.54179478832388
went	4.551981633630874
um	4.552679984774677
hmm	4.557660152254067
happy	4.56008136638647
pretty	4.563371100691962
saw	4.566435574861668
girl	4.571643098070645
sir	4.5783103185772385
show	4.591537494469497
friend	4.603470907179934
already	4.604451379519285
saying	4.606824830729642
may	4.607234616417465
next	4.611506371865931
three	4.616375372613627
job	4.619772931299349
problem	4.629448542690402
minute	4.631798128398322
found	4.6341532476633605
world	4.644394989393606
thinking	4.647206492843022
haven't	4.6490852295186
heard	4.649683750335066
honey	4.652510183632911
matter	4.659481851927252
myself	4.661124243271935
couldn't	4.661903160616262
exactly	4.666067664292503
having	4.66789510247239
ah	4.679635205775212
probably	4.680958015615795
happen	4.686178111521671
we've	4.692674819283016
hurt	4.697597630746233
boy	4.706158169620303
both	4.7075165578753655
while	4.710148018946498
dead	4.710511523130799
gotta	4.710693324785694
alone	4.727839483620665
since	4.733031892134196
excuse	4.733961951725049
start	4.737971094198192
kill	4.740590366041787
hard	4.746980164140559
you'd	4.7499067652381495
today	4.751420626819727
car	4.758642933230182
ready	4.760934541222441
until	4.763710592399768
without	4.764765596573775
whatever	4.770346827381984
wants	4.779458949367907
hold	4.780920724222556
wanna	4.781310891999648
yet	4.7837528956552
seen	4.786985498754257
deal	4.791804785190206
took	4.7977377601729865
once	4.812927419662843
gone	4.818379775658075
called	4.818987432148314
morning	4.8238620228913325
supposed	4.824371161948204
friends	4.824778659916353
head	4.826818644303939
stuff	4.835535307196057
most	4.836565810172659
used	4.844432531209801
worry	4.8447443329064495
second	4.846304801363545
part	4.855403854885147
live	4.856560228207171
truth	4.860459690386078
school	4.863314871303133
face	4.863526690833686
forget	4.876211399633516
true	4.879004397474509
business	4.879111976410657
each	4.8810503789129305
cause	4.8810503789129305
soon	4.882776563395933
knows	4.887538992572538
few	4.893305832992816
telling	4.897132438001122
wife	4.89757069811551
who's	4.8993256618213925
use	4.90075384113583
chance	4.902404278876373
run	4.90295503066647
move	4.903285627396573
anyone	4.90582383987223
person	4.911697409149083
bye	4.914814410448199
j.	4.917829319772276
somebody	4.919956384666051
dr.	4.920629030431322
heart	4.931113315632864
such	4.932360693466541
miss	4.933155290250503
married	4.934064174657537
point	4.944461297737586
later	4.952649084931504
making	4.954155545613878
meet	4.955896594164637
anyway	4.966524431425121
many	4.968051956544418
phone	4.97750382275239
reason	4.980952307054561
damn	4.984293200270604
lost	4.9865666083691105
looks	4.9878851581555885
bring	4.989926342750948
case	4.993900575717159
turn	4.996679865766728
wish	4.996921908609492
tomorrow	4.997890666253675
kids	4.9987390997328465
trust	5.006041067189754
check	5.0062853867609665
change	5.007385564122717
end	5.007997297181494
late	5.008854352636467
anymore	5.009344428608049
five	5.0121670358695445
least	5.014381603703756
town	5.0168480003172125
aren't	5.021054886006893
ha	5.02503054039239
working	5.027149053241556
year	5.027523374788132
makes	5.029022063716078
taking	5.029647180945911
means	5.031650186122348
brother	5.035165128229792
play	5.0438800555062935
hate	5.04947732237748
ago	5.049860097501771
says	5.0517761739645906
beautiful	5.052799584569458
gave	5.059735137672253
fact	5.073360210580555
crazy	5.07388294974562
party	5.076107644767732
sit	5.07715627509059
open	5.080703542818631
afraid	5.082152341228127
between	5.0824159847835695
important	5.082811580489921
rest	5.104813934829644
fun	5.106568202872814
kid	5.1098149589716835
word	5.113208243530664
watch	5.119345323822378
glad	5.123869908219116
everyone	5.132565015102718
days	5.132703644062529
sister	5.136175628662753
minutes	5.136593078053076
everybody	5.139659709951751
bit	5.140357985240231
couple	5.1414762408781485
whoa	5.151173456914428
either	5.152021154054764
mrs.	5.153577134282406
feeling	5.154426872330987
daughter	5.154568565565372
wow	5.157548770708753
gets	5.1593981204071815
asked	5.161393560065878
under	5.162821315876663
break	5.171142741226618
promise	5.173306151603835
door	5.176053207477229
set	5.18026068557399
close	5.180406087246366
hand	5.181133412902111
easy	5.184631958744624
question	5.185654677805204
doctor	5.185654677805204
tried	5.187263924001367
far	5.202310674913418
walk	5.2186442964472795
needs	5.228360480368401
trouble	5.235249141363587
mine	5.23632498869705
though	5.236478775702351
times	5.2406399899984635
different	5.242340276365271
killed	5.253854329194621
hospital	5.2557340289962
anybody	5.256047656096151
sam	5.259504061736741
alright	5.260448794919903
wedding	5.262656649467617
shut	5.26899179894185
able	5.269786522022699
die	5.2712186171039574
perfect	5.271855762713279
police	5.274408412472058
stand	5.274887760567839
comes	5.275047594341055
hit	5.27632718504668
story	5.27905176402198
ya	5.282105692297624
waiting	5.2950676365744975
dinner	5.300463774269746
against	5.306218949243995
funny	5.307869386984538
husband	5.310515766299418
almost	5.310681397769776
stupid	5.313501338263335
pay	5.3141660109365265
answer	5.3141660109365265
four	5.314498513017727
office	5.3243573947768015
cool	5.32452533499048
eyes	5.325197378026527
news	5.327553091718985
child	5.331435280745372
shouldn't	5.338052764807637
half	5.347460171909532
side	5.348491808864852
yours	5.34986898243421
moment	5.355916517064057
sleep	5.359910618058461
read	5.360606875701905
where's	5.366194457901339
started	5.366895106029494
young	5.371637364851005
men	5.371989539533286
sounds	5.374281703104096
sonny	5.379591450092326
lucky	5.380301551311583
pick	5.38403787804946
sometimes	5.38653654078083
'em	5.387609310417057
bed	5.387788217296504
also	5.388862331255842
date	5.389220625777768
line	5.392271323522868
plan	5.39353020328628
hours	5.403295199506443
lose	5.4113229747844445
fire	5.412606083749779
free	5.416097130014679
hands	5.417017855611443
serious	5.424043212663159
leo	5.424043212663159
shit	5.424414339035947
behind	5.424414339035947
inside	5.42608611429296
high	5.426457999756524
ahead	5.428878632164633
week	5.430371169755139
wonderful	5.4331756962264315
t.	5.43542499426942
fight	5.435988110192325
past	5.438055585790154
cut	5.4399388255181185
quite	5.440127344700503
number	5.442959405500222
he'll	5.448077414965964
sick	5.449218316401756
s.	5.449408593255151
it'll	5.4566660735438095
game	5.457624938321466
eat	5.459545430557605
nobody	5.460891973032874
goes	5.461084484343508
death	5.466683495012463
along	5.470174576913448
save	5.4707576106487465
seems	5.471924698896373
finally	5.475824859846468
lives	5.480328930909377
worried	5.486037046004581
upset	5.48643191274219
theresa	5.488012940739509
carly	5.48821074511163
ethan	5.492572369789842
met	5.492771078185926
book	5.493765212873627
brought	5.497152682487291
seem	5.498950705147299
sort	5.4991506851499645
safe	5.499350705152632
living	5.499350705152632
children	5.510413877428675
weren't	5.52017005237404
leaving	5.521600813987557
front	5.525905422458784
shot	5.526316353222734
loved	5.529403728320985
asking	5.529403728320985
running	5.531260739068198
clear	5.5325006648315185
figure	5.543102572679147
hot	5.54477586317624
felt	5.550865120836644
six	5.55318457364245
parents	5.555721036638359
drink	5.559750307278894
absolutely	5.560175386987739
how's	5.571291362927647
daddy	5.573658737325026
sweet	5.576463788252635
alive	5.576463788252635
paul	5.579060068378267
sense	5.583184680759974
meant	5.583402237597555
happens	5.584926462171369
david	5.584926462171369
special	5.588419152908147
bet	5.593901021695776
blood	5.595221153900698
ain't	5.595441345468251
kidding	5.595881874109736
lie	5.596543031158614
full	5.597204625625353
meeting	5.597425254418305
dear	5.600961951296649
coffee	5.60473344772503
seeing	5.605622929660481
sound	5.60718142936367
fault	5.608073092374151
water	5.61142392763275
fuck	5.6150105712444995
ten	5.616134040635783
women	5.617709021274099
john	5.624033867296655
welcome	5.633139325153281
buy	5.639562838866709
months	5.642328454826292
hour	5.644176457200222
speak	5.644870339499371
lady	5.649741043782465
jen	5.649741043782465
thinks	5.650438799363746
christmas	5.653701444998562
body	5.656740605724735
order	5.656974770343532
outside	5.659319437302786
hang	5.663318031363877
possible	5.666859529576074
worse	5.669227515527482
company	5.671363507795632
mistake	5.677081893642626
ooh	5.677320870821443
handle	5.678038145209637
spend	5.679474239281246
c.	5.681632254745285
totally	5.683794937313564
giving	5.6871684344888
control	5.689343136324489
here's	5.690311190611124
marriage	5.690553350680112
realize	5.6941928063533
d.	5.695652305517753
power	5.699066110344967
president	5.701022101188634
unless	5.702981925431802
sex	5.710118660534041
girls	5.710365665598901
send	5.71110704707361
needed	5.711601606925432
taken	5.723044517854879
died	5.723294736797758
scared	5.724546771517468
picture	5.726302257861713
talked	5.728563849477769
jake	5.731839649307706
al	5.732849750403691
ass	5.735632800903355
hundred	5.736900388853536
changed	5.740203657007743
completely	5.74275207836657
explain	5.744284254355789
playing	5.747868487583605
certainly	5.748894918261353
sign	5.75017943995371
boys	5.750693710985872
relationship	5.752753443948883
michael	5.7532690407636045
loves	5.7537849035555455
fucking	5.762335286001358
hair	5.763376681565404
lying	5.76389778631925
choice	5.766246123993357
anywhere	5.7680764291193025
secret	5.770959408445456
future	5.774113985193971
weird	5.7743773163344
luck	5.77569501319129
she'll	5.778864587952569
max	5.780718156601892
luis	5.780718156601892
turned	5.781513596124146
known	5.784967830992233
touch	5.785500312367967
kiss	5.786832757601745
crane	5.788434038968719
questions	5.789235642218056
obviously	5.789235642218056
wonder	5.790840778999284
pain	5.79486492929901
calling	5.796479134653551
somewhere	5.79836567341547
throw	5.80106691762957
straight	5.8016080431839
grace	5.802149461713639
cold	5.802962139531629
white	5.80976026224545
fast	5.810852263445966
natalie	5.81112545017079
words	5.8146836857575215
r.	5.817704421268832
food	5.818805136845018
none	5.8234967419733366
drive	5.825712195662663
feelings	5.826821765818108
they'll	5.829601089452683
worked	5.834064137307184
marry	5.837705087975502
light	5.8405148678516055
test	5.8424864217925805
drop	5.842768389932049
cannot	5.8453096873607215
frank	5.848708161319833
sent	5.848991889510132
city	5.851549072321437
dream	5.864145860704416
protect	5.865875964942198
twenty	5.86645333216378
class	5.867898210322966
lucy	5.870214366540797
surprise	5.8734078661339355
its	5.8734078661339355
sweetheart	5.8748628351087815
forever	5.875445415958349
poor	5.8757368337077525
looked	5.8757368337077525
mad	5.882756458905235
except	5.883050015343568
gun	5.885990329134964
y'know	5.886284836573405
dance	5.886579430772031
takes	5.888939313873121
appreciate	5.891008789851912
especially	5.8918970208503545
situation	5.896945286953909
besides	5.89813682716042
weeks	5.89962825174709
pull	5.902617790595456
himself	5.905316038372522
hasn't	5.909226405815812
act	5.912547163584409
worth	5.913757451175412
sheridan	5.914969205337621
amazing	5.916485965828617
top	5.919830959064609
given	5.919830959064609
expect	5.921660227867387
ben	5.926248093385243
rather	5.932706673424654
julian	5.933015267779827
involved	5.933015267779827
swear	5.933323957394872
piece	5.933323957394872
busy	5.936416105807926
law	5.937655647336329
decided	5.937965772939683
black	5.9401393493271755
joey	5.940450246267345
happening	5.94231766044214
movie	5.942629235456345
we'd	5.9438765072114315
catch	5.947314547791244
antonio	5.949194836656097
country	5.949508562148866
less	5.953911084983006
perhaps	5.956435541987926
step	5.957700164350585
fall	5.958966388008211
watching	5.960551425588433
kept	5.960551425588433
darling	5.962456792947979
dog	5.964047377027556
ms.	5.967236155239796
win	5.96883436558478
air	5.96883436558478
honor	5.97525287285757
personal	5.9762192121178215
moving	5.976541532829718
till	5.980093934434086
admit	5.980093934434086
problems	5.980417506674411
murder	5.980741183647621
strong	5.9810649654215355
he'd	5.981388852064042
evil	5.984308562167378
definitely	5.987562714079055
feels	5.987888712451951
information	5.9891937697334265
honest	5.9891937697334265
eye	5.9891937697334265
broke	5.995416157584626
missed	5.995744726669231
longer	5.995744726669231
dollars	5.996073403746964
tired	6.0003560655389645
jason	6.001346982217901
george	6.005652337435901
evening	6.010643197903659
human	6.014653898467066
starting	6.015323915242551
ross	6.01632978288813
red	6.0180084806132195
entire	6.0180084806132195
trip	6.018344558586472
brooke	6.020363401802443
e.	6.0220488901502245
club	6.022386328992637
suppose	6.026105690845839
calm	6.027461623256975
imagine	6.028140279543626
todd	6.029159128332729
fair	6.029838938012207
caught	6.032562807588751
b.	6.034269001485
blame	6.035978111454956
street	6.037004981303874
sitting	6.037004981303874
favor	6.037004981303874
apartment	6.037004981303874
court	6.037347505712087
terrible	6.039061889811052
clean	6.039061889811052
tony	6.0394051196067675
learn	6.039748467249625
alison	6.040435516400664
rick	6.040779218071
works	6.0428439125415725
rose	6.0473320954597245
relax	6.051840513014654
york	6.053231817586912
million	6.053231817586912
charity	6.056020247417362
accident	6.057766972752304
wake	6.058816474335429
prove	6.060568095032015
danny	6.061971604034335
smart	6.062322789288165
message	6.062674097916404
missing	6.0630255300057705
forgot	6.0630255300057705
small	6.0637287649152025
interested	6.065489018846214
table	6.06654666040435
nbsp	6.070434277953069
become	6.073271159288269
craig	6.0754041142384105
mouth	6.07647230020432
pregnant	6.077185058609405
middle	6.07825514966925
billy	6.0800411833642425
ring	6.083981722226451
careful	6.084340724204818
shall	6.0864974468236985
dude	6.087937850385667
team	6.088658830950424
ride	6.090463559828642
figured	6.091186364341499
wear	6.091547962609767
shoot	6.093720302348916
stick	6.095897371423595
ray	6.0962606775129675
follow	6.0962606775129675
bo	6.096624115641627
angry	6.098079190470928
instead	6.099171887720426
buddy	6.099536385628599
write	6.100265780263416
stopped	6.108324431933731
early	6.108324431933731
angel	6.114966522773586
nick	6.115707263548197
ran	6.118304185801584
war	6.119047403970317
standing	6.119047403970317
forgive	6.119047403970317
jail	6.12128037847463
wearing	6.123518350315084
miguel	6.123518350315084
ladies	6.126510125171907
kinda	6.129510877611145
lunch	6.130262474790458
cristian	6.130638485323182
eight	6.1321439428901625
gotten	6.13780968042584
hoping	6.138188540062878
phoebe	6.138567543288942
thousand	6.140464717069893
ridge	6.140464717069893
music	6.141224595525909
luke	6.147706982382035
paper	6.150388462632701
tough	6.150772118881411
tape	6.151155922378734
emily	6.155002080966213
state	6.156158819094037
count	6.157316896814664
college	6.157316896814664
boyfriend	6.157316896814664
proud	6.158476317234399
agree	6.159250011663709
birthday	6.160799198650539
bill	6.163904791208692
seven	6.165071879456319
they've	6.16624033139062
timmy	6.166630118961332
history	6.167020058525641
share	6.167410150202131
offer	6.167410150202131
hurry	6.1689720404064134
ow	6.1697539012750156
feet	6.170536373928397
wondering	6.172887472190086
simple	6.172887472190086
decision	6.173279859874148
building	6.1740650974488505
ones	6.176818294861524
finish	6.178394960540919
voice	6.1803692948446365
herself	6.1803692948446365
chris	6.180764629896236
would've	6.183139927925144
list	6.185123661961909
kay	6.185520881430886
mess	6.185918258745871
deserve	6.185918258745871
evidence	6.186713487416009
cute	6.190699144346213
jerry	6.191098585134427
dress	6.1918979456885825
richard	6.19269794573125
interesting	6.193498586286429
jesus	6.197511432762798
james	6.201136814377114
hotel	6.207208478445664
enjoy	6.207208478445664
ryan	6.208020826175146
lindsay	6.208020826175146
quiet	6.210869251295345
concerned	6.2116845795101
road	6.213317232933985
eve	6.21454347465723
staying	6.215361805308461
short	6.216590558278955
m.	6.216590558278955
beat	6.216590558278955
sweetie	6.217000478350282
mention	6.21905260301873
clothes	6.21905260301873
finished	6.223582155749677
fell	6.225234365956175
neither	6.2260614958627185
fix	6.227303474908725
victor	6.228132318719126
respect	6.228961850081501
spent	6.230622980031578
prison	6.232703280344949
attention	6.234370642131817
holding	6.235622990448284
calls	6.237713729240393
near	6.238970273908341
surprised	6.241068030079339
bar	6.243170196083667
beth	6.24359116009746
pass	6.244012301396589
keeping	6.245276790500797
gift	6.245276790500797
hadn't	6.246120672407416
putting	6.24738783202787
dark	6.249503339480689
self	6.250774795468886
owe	6.25247258874598
using	6.256303195685822
nora	6.256303195685822
ice	6.256303195685822
helping	6.257583332408539
bitch	6.2580104090752915
normal	6.258865109982023
aunt	6.258865109982023
lawyer	6.259292734534188
apart	6.260148532618084
certain	6.261433604544772
plans	6.264008713263911
girlfriend	6.2648685585447454
floor	6.2648685585447454
whether	6.268747037873316
everything's	6.268747037873316
present	6.270043214334763
earth	6.270475646773934
private	6.270908266291821
jessica	6.271341073050363
box	6.27394185475042
dawson	6.2743759767455165
cover	6.276549418157501
judge	6.278291578876886
upstairs	6.278727593708298
alexis	6.281347682543421
shawn	6.283974654281814
sake	6.283974654281814
mommy	6.283974654281814
possibly	6.284413154617716
worst	6.28616908131998
station	6.28616908131998
acting	6.28616908131998
accept	6.288368334460643
blow	6.289690211718559
strange	6.290572434978251
saved	6.290572434978251
ivy	6.290572434978251
conversation	6.290572434978251
plane	6.293666360098198
mama	6.294552099748667
yesterday	6.295882181966481
lied	6.2972140356594695
quick	6.298102924606886
lately	6.298102924606886
stuck	6.302112731717116
lovely	6.302559259967447
security	6.303452915076073
report	6.303900042291212
barbara	6.304347369518533
difference	6.3079332093088345
rid	6.308382344730712
tv	6.308831681965861
adam	6.311531953633608
store	6.31243366694989
she'd	6.316048673146085
bag	6.316048673146085
mike	6.317861088685255
bought	6.31967679503974
ball	6.320131237219795
single	6.32240655105693
kevin	6.323774228498296
doubt	6.3242305369707355
listening	6.326515207829718
major	6.328805110364573
walking	6.329263720783067
cops	6.329263720783067
blue	6.329263720783067
deep	6.335244875029843
dangerous	6.337554878367048
buffy	6.337554878367048
park	6.3384803758879915
sleeping	6.341262018849868
chloe	6.341262018849868
shh	6.346848625558508
record	6.347782768550305
lord	6.348250167483797
erica	6.348250167483797
moved	6.353876061365964
join	6.354346317664309
key	6.354816795207685
captain	6.358588605431337
card	6.3604798589501454
crime	6.36190065009609
gentlemen	6.368557831125269
willing	6.371903115009636
window	6.374299473692944
return	6.375740050172568
walked	6.3786274439014035
guilty	6.380074273186828
brenda	6.380074273186828
likes	6.381039990306787
fighting	6.382974226886618
difficult	6.383458371171069
soul	6.38442736349495
joke	6.384912211989297
service	6.3878262499911465
magic	6.389286459547268
favorite	6.389773670275542
uncle	6.390748804433748
promised	6.3922132909049125
public	6.3931908080893
bother	6.394658877841591
island	6.395148713756357
jim	6.396129105991747
seriously	6.3976014988957886
cell	6.3976014988957886
lead	6.399076062937856
knowing	6.39956806786783
broken	6.402525191757573
advice	6.403512846158846
somehow	6.404007039398456
paid	6.40697733861199
blair	6.40697733861199
losing	6.408962450926411
push	6.41045387551308
helped	6.41045387551308
killing	6.4124459080443215
usually	6.412944536825533
earlier	6.412944536825533
boss	6.413942540900384
laura	6.4149415419824685
beginning	6.4149415419824685
liked	6.4179445472422385
innocent	6.42095659771223
doc	6.42095659771223
rules	6.421459489349683
elizabeth	6.421459489349683
sabrina	6.4229696834449115
summer	6.423473588721384
ex	6.4259969309636364
cop	6.427513998258389
learned	6.430047569413482
thirty	6.43768702597144
risk	6.438710043963474
letting	6.438710043963474
phillip	6.440759225008409
speaking	6.4433266205136555
officer	6.4433266205136555
ridiculous	6.4443554271887615
support	6.444870227714932
afternoon	6.445385293397192
eric	6.445900624508829
born	6.44796460872968
dreams	6.448481271102319
apologize	6.450032861793739
seat	6.451068594667271
nervous	6.451068594667271
across	6.452105401395711
song	6.453662629844318
olivia	6.454702130977422
charge	6.454702130977422
patient	6.456784380558502
cassie	6.456784380558502
boat	6.458870974951456
how'd	6.459915907125949
brain	6.460961932325929
hide	6.461485355525526
detective	6.461485355525526
aaron	6.46253302455797
kendall	6.463057270965783
general	6.463057270965783
tom	6.463581792352055
planning	6.463581792352055
nine	6.463581792352055
huge	6.4646316612148915
breakfast	6.466208534077773
horrible	6.46673471141167
age	6.467261165753916
awful	6.470425725356879
pleasure	6.472541009064693
driving	6.472541009064693
hanging	6.473070529860756
picked	6.473600331197652
system	6.4746607766840905
sell	6.4746607766840905
quit	6.4746607766840905
apparently	6.4746607766840905
dying	6.475722347909049
notice	6.481581219528665
josh	6.4837202577774145
congratulations	6.4837202577774145
chief	6.484255733024479
faith	6.485327544488286
simon	6.488549888844758
gay	6.488549888844758
ho	6.4896263152134965
one's	6.490164963220057
month	6.490164963220057
visit	6.490703901524666
hal	6.492322461360077
could've	6.492322461360077
c'mon	6.492862563992705
aw	6.496109320091574
edmund	6.4966514724496625
brady	6.498279695333124
letter	6.499366651961881
decide	6.500454791351077
american	6.501544116077532
double	6.502089223749792
troy	6.502634628726497
sad	6.503180331332127
press	6.503180331332127
forward	6.505913320188196
fool	6.50700861054961
showed	6.508105101887539
smell	6.508653798746298
seemed	6.511952317404964
mary	6.512503129867251
spell	6.513605665811351
courtney	6.514157389963278
memory	6.514709418682789
mark	6.515814391170907
alan	6.518028005799221
pictures	6.518582175943633
paris	6.518582175943633
slow	6.5241408339474605
joe	6.5241408339474605
tim	6.527490920832743
seconds	6.527490920832743
hungry	6.528610115129758
board	6.528610115129758
position	6.529730563426248
hearing	6.529730563426248
kitchen	6.533099460492352
ma'am	6.533662048411551
bob	6.534224953014086
force	6.534788174656685
fly	6.535351713696677
during	6.535915570491994
space	6.539305404246505
should've	6.539305404246505
realized	6.539305404246505
experience	6.539305404246505
kick	6.542706768069996
others	6.54441179832108
grab	6.544980788379105
mother's	6.546689703634073
p.	6.54840154428035
sharon	6.548972809648642
discuss	6.5495444015476
third	6.550688566432146
cat	6.5535547191537535
fifty	6.556429110325097
responsible	6.557581184185242
jennifer	6.559311787443821
philip	6.559889321389993
miles	6.559889321389993
fat	6.5604671890743775
reading	6.561045390882912
idiot	6.561045390882912
yep	6.561623927202201
rock	6.561623927202201
rich	6.563361547100742
suddenly	6.564521640038272
agent	6.565683080354662
bunch	6.566264306758703
destroy	6.568010015668727
bucks	6.568010015668727
track	6.569758777408477
shoes	6.570342378242082
scene	6.5709263198645145
peace	6.571510602674008
arms	6.573851153771761
demon	6.5761971959035135
diane	6.577960346521895
bridget	6.579726611331976
brad	6.5814960013542025
low	6.5838600686490825
consider	6.584451959758402
papers	6.5850442014103
medical	6.585636794020234
incredible	6.585636794020234
witch	6.58741668176393
er	6.588010682375396
drunk	6.588605036033308
attorney	6.588605036033308
charlie	6.589199743157587
tells	6.592775432307035
knock	6.593372625516781
karen	6.593970175579378
ways	6.594568082921555
eh	6.5951663479708085
belle	6.5951663479708085
cash	6.595764971155401
gives	6.601770995215613
department	6.601770995215613
nose	6.602976540870961
skye	6.6047875887550385
turns	6.605996778745178
keeps	6.607207432646074
beer	6.607207432646074
jealous	6.612064758528934
drug	6.614502297822372
molly	6.615112612153188
sooner	6.615723299195067
cares	6.616945793234848
